"Type","Crop","Variety","tex1","tex2","tex3","minpH","maxpH","minTemp","maxTemp","minPrep","maxPrep","minAlti","maxAlti","drought_tolerant","pest_tolerant","availability","farmer_preference"
"Horticulture","Tomato","Chonto F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Bravo F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Bingwa F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,NA,1,1,1
"Horticulture","Tomato","Bashaer F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","RafanoF1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,NA,1
"Horticulture","Tomato","Tanya","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Onyx F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,0,1,1
"Horticulture","Tomato","Kentom F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","New Fortune maker F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,0,1,1
"Horticulture","Tomato","Nouvelle F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Rio Grande","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,0,1,1
"Horticulture","Tomato","Cal-J","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,0,1,1
"Horticulture","Tomato","M82","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","DRD 8551","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,0,1
"Horticulture","Tomato","Bravo F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Rambo","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Harmony F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Gem F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Kilele F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Shanty F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Zara F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,NA,NA,1
"Horticulture","Tomato","Oxyl","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Faulu","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Sandokan F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,NA,NA,1,1
"Horticulture","Tomato","Susana","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Mwangaza","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,0,1,1
"Horticulture","Tomato","Strike F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Terminator F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Monalisa F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,0,1
"Horticulture","Tomato","Samantha F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Star 9065 F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Star 9068 F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Star 9082 F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Bawito F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,1,1,1,1
"Horticulture","Tomato","Steve F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Stallion F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Ranger F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Commando F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Master F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,1,1,1,1
"Horticulture","Tomato","Rionex","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Danny F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Rounder","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Sifa","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Laila","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Tengeru","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Maxim F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Beki F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","BWT Supasta F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Ansal F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Safa F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Asilla F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Segar F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Joy F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Kubwa F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Randah f1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Padma F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Eden F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Nuru F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Nyota F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Claudia F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Corazon F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Primadona F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Yaara F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Cherry Red beauty","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Luci Plus F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Gallilea F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Rocky F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Water melon","Charleston grey","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,0,1,1,1
"Horticulture","Water melon","Maridadi F1","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,0,1,1,1
"Horticulture","Water melon","Apoorva","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,0,1,1,1
"Horticulture","Water melon","Lahat","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,0,1,1,1
"Horticulture","Water melon","Fahari F1","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,0,1,1,1
"Horticulture","Water melon","Crimson sweet","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,1,1,1,1
"Horticulture","Water melon","Odem F1","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,0,1,1,1
"Horticulture","Water melon","Riverside F1 6801","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,1,0,1,1
"Horticulture","Water melon","Sugarbaby","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,1,0,1,1
"Horticulture","Water melon","Scarlet F1","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,1,0,1,1
"Horticulture","Water melon","Asali F1","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,1,0,1,1
"Horticulture","Water melon","Sukari F1","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,0,1,1,1
"Horticulture","Water melon","Zuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Horticulture","Water melon","Kazuri F1","Loamy","Clay loam","Sandy loam","5",6,20,28,600,1500,0,1500,0,1,1,1
"Horticulture","Beetroot","Detroit 6 Rubidus","Loamy","Clay loam","Clay","6",7.5,15,25,400,1000,0,1300,1,1,1,1
"Horticulture","Beetroot","Detroit dark red","Loamy","Clay loam","Clay","6",7.5,15,25,400,1000,0,1300,NA,NA,1,1
"Horticulture","Beetroot","Bolt hardy","Loamy","Clay loam","Clay","6",7.5,15,25,400,1000,0,1300,0,1,1,1
"Horticulture","Beetroot","Red detroit","Loamy","Clay loam","Clay","6",7.5,15,25,400,1000,0,1300,0,1,1,1
"Horticulture","Beetroot","Chioggia Pink","Loamy","Clay loam","Clay","6",7.5,15,25,400,1000,0,1300,NA,1,1,1
"Horticulture","Beetroot","Burpees","Loamy","Clay loam","Clay","6",7.5,15,25,400,1000,0,1300,NA,1,1,1
"Horticulture","Beetroot","Cylindrica","Loamy","Clay loam","Clay","6",7.5,15,25,400,1000,0,1300,NA,1,1,1
"Horticulture","Pumpkin","Harvest  jack","Loamy","loamy sand soils",NA,"5.5",7,18,27,1000,1500,50,2200,0,1,1,NA
"Vegetables","Pumpkin","Cinderella","loamy","loamy sand soils",NA,"5.5",7,18,27,1000,1500,50,2200,0,1,1,NA
"Vegetables","Pumpkins","Sweet Sugar Pie","loamy","loamy sand soils",NA,"5.5",7,18,27,1000,1500,50,2200,0,1,1,NA
"Vegetables","Pumpkins","Afrodite","loamy","loamy sand soils",NA,"5.5",7,18,27,1000,1500,50,2200,0,1,1,NA
"Vegetables","Okra","Pusa sawani","Loamy","loamy sand soils",NA,"6",7.3,24,35,1500,1800,50,1600,1,1,1,NA
"Vegetables","Karella","Short Karella","Loamy","loamy sand soils",NA,"5.6",6.7,20,30,1500,1800,50,1200,0,1,1,NA
"Vegetables","Dudhi","Prolific short","Loamy","loamy sand soils",NA,"6",7,18,30,1500,1800,50,1200,1,0,1,NA
"Medicinal and Aromatic","Tindori",NA,"Loamy","loamy sand soils",NA,"6",7,20,25,1500,1800,50,1600,0,0,1,NA
"Medicinal and Aromatic","Turnip","Purple top Globe","Sandy loam","Loam",NA,"6",6.5,12,18,1000,1800,1500,2200,0,0,1,NA
"Medicinal and Aromatic","Turnip","Market express","Sandy loam","Loam",NA,"6",6.5,12,18,1000,1800,1500,2200,0,0,1,NA
"Medicinal and Aromatic","Rosemary","Upright Rosemary cultivars","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,1,0,1,1
"Medicinal and Aromatic","Rosemary","Pine scented","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,1
"Medicinal and Aromatic","Rosemary","Majorca Pink/Spanish","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,1
"Medicinal and Aromatic","Rosemary","Lady in White","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,1
"Medicinal and Aromatic","Rosemary","Blue Spires","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,1
"Medicinal and Aromatic","Rosemary","Golden Rain","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,NA
"Medicinal and Aromatic","Rosemary","Portuguese Pink // Portuguese Red","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,NA
"Medicinal and Aromatic","Rosemary","Spice island","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,NA
"Medicinal and Aromatic","Rosemary","Pinkie","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,NA
"Medicinal and Aromatic","Rosemary","common rosemary","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,NA
"Medicinal and Aromatic","Rosemary","Creeping rosemary cultivars","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,NA
"Medicinal and Aromatic","Rosemary","Irene Rosemary","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,1
"Medicinal and Aromatic","Rosemary","Huntington Carpet","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,NA
"Medicinal and Aromatic","Rosemary","Prostratus (prostrate rosemary)","Sandy","Loam","sandy loam","5",7.5,21,26,1000,2000,900,2500,0,0,1,NA
"Medicinal and Aromatic","Parsely","Italian","Sandy loam, alluvial","Loam",NA,"�5.5",7.5,7,16,600,1250,1000,1700,0,1,1,NA
"Medicinal and Aromatic","Parsely","Double","Sandy loam, alluvial","Loam",NA,"5.3",7.5,7,16,600,1250,1000,1700,0,0,NA,NA
"Medicinal and Aromatic","Garlic","Silver white Garlic","Sandy loam, alluvial","clay",NA,"5.5",6.8,9,30,600,1250,500,2000,1,1,1,1
"Medicinal and Aromatic","Garlic","Silver rose garlic","Sandy loam, alluvial","clay",NA,"5.5",6.8,9,28,600,1250,500,2000,1,1,1,1
"Medicinal and Aromatic","Garlic","Artichoke Seed Garlic","Sandy loam, alluvial","clay",NA,"5.5",6.8,9,28,600,1250,500,2000,0,1,1,1
"Medicinal and Aromatic","Basil","Lemon basil","Sandy loam, alluvial","Loam",NA,"6",7.5,21,26,100,1500,500,2000,0,1,1,1
"Medicinal and Aromatic","Basil","Cinnamon basil","Sandy loam, alluvial","Loam",NA,"6",7.5,21,26,100,1500,500,2000,0,1,1,1
"Medicinal and Aromatic","Basil","Purple basil","Sandy loam, alluvial","Loam",NA,"6",7.5,21,26,100,1500,500,2000,0,1,1,1
"Medicinal and Aromatic","Basil","Thai basil","Sandy loam, alluvial","Loam",NA,"6",7.5,21,26,100,1500,500,2000,1,1,1,1
"Medicinal and Aromatic","Basil","Camphor basil","Sandy loam, alluvial","Loam",NA,"6",7.5,21,26,100,1500,500,2000,1,0,1,1
"Medicinal and Aromatic","Basil","African blue basil","Sandy loam, alluvial","Loam",NA,"6",7.5,21,26,100,1500,500,2000,0,1,1,1
"Medicinal and Aromatic","Peppers","Sweetpepper (C. annuum)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medicinal and Aromatic","Peppers","California Wonder","Loamy","Clay loam",NA,"�5.5",6.8,18,30,600,1250,800,1500,0,1,NA,1
"Medicinal and Aromatic","Peppers","Yolo wonder","Loamy","Clay loam",NA,"�5.6",6.8,18,30,600,1250,800,1500,0,1,NA,1
"Medicinal and Aromatic","Peppers","Emerald Giant","Loamy","Clay loam",NA,"�5.7",6.8,18,30,600,1250,800,1500,0,1,NA,1
"Medicinal and Aromatic","Peppers","Ruby Giant","Loamy","Clay loam",NA,"�5.8",6.8,18,30,600,1250,800,1500,1,1,1,1
"Medicinal and Aromatic","Peppers","Chillies (C. frutescens)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medicinal and Aromatic","Peppers","Anaheim","Loamy","Clay loam",NA,"�5.5",6.8,18,30,600,1250,700,1500,0,1,1,0
"Medicinal and Aromatic","Peppers","Fresno","Loamy","Clay loam",NA,"�5.6",6.8,18,30,600,1250,700,1500,0,1,1,1
"Medicinal and Aromatic","Peppers","Jalapeno","Loamy","Clay loam",NA,"�5.7",6.8,18,30,600,1250,700,1500,1,1,1,1
"Medicinal and Aromatic","Peppers","Long Red Cayenne","Loamy","Clay loam",NA,"�5.8",6.8,18,30,600,1250,700,1500,0,1,1,1
"Medicinal and Aromatic","Peppers","Rocket","Loamy","Clay loam",NA,"�5.9",6.8,18,30,600,1250,700,1500,1,1,1,1
"Medicinal and Aromatic","Peppers","Short Bullet","Loamy","Clay loam",NA,"�5.10",6.8,18,30,600,1250,700,1500,1,1,1,1
"Medicinal and Aromatic","turmeric","suvarna,","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,1,0,NA,NA
"Medicinal and Aromatic","turmeric","Sudarshana,","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,1,1,NA,NA
"Medicinal and Aromatic","turmeric","Suguna,","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,1,1,NA,NA
"Medicinal and Aromatic","turmeric","BSR 1,","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,1,0,NA,NA
"Medicinal and Aromatic","turmeric","Krishna,","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,0,0,NA,NA
"Medicinal and Aromatic","turmeric","Rajendra Sonia,","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,0,0,NA,NA
"Medicinal and Aromatic","turmeric","BSR 2,","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,0,1,NA,NA
"Medicinal and Aromatic","turmeric","Allepy finger turmeric,","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,0,0,NA,NA
"Medicinal and Aromatic","turmeric","Ranga","Sandy loam","Loam","clay loam","4.5",7.5,20,35,1000,2000,15,1500,0,1,1,NA
"Medicinal and Aromatic","Vanilla",NA,"Sandy loam","Loam","clay loam","6",7,15,30,1500,3000,15,1500,0,0,0,NA
"Horticulture","Chives","Grolau","Loamy","Loam",NA,"6",7,16,21,900,1200,1000,2000,0,1,1,NA
"Horticulture","Chives","Nelly chives","Loamy","loamy sand soils",NA,"6",7,16,21,900,1200,1000,2000,0,1,1,NA
"Medicinal and Aromatic","Sesame(Simsim)","KS-S6","Sandy laom","Sandy","sandy loams","5",7,24,33,300,600,200,1200,1,1,1,NA
"Medicinal and Aromatic","Sesame(Simsim)","Morada","Sandy laom","Sandy","sandy loams","5.4",7.8,24,32,300,600,150,1000,1,1,1,NA
"Medicinal and Aromatic","Ginger","Jamaica","Loam","Sandy Loam","Course loam","4.5",6.5,25,29,1000,2000,0,1500,0,0,1,NA
"Horticulture","Carrots","Nantes","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.8",6.5,15,20,1000,2500,1500,3000,0,1,1,NA
"Horticulture","Carrots","Chantaney/ Chantney","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.8",6.5,15,20,1000,2500,1500,3000,1,1,1,0
"Horticulture","Carrots","Oxheart","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.8",6.5,15,20,1000,2500,1500,3000,0,0,1,0
"Horticulture","Carrots","Super Kuroda","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.8",6.5,15,20,1000,2500,1500,3000,1,1,1,1
"Horticulture","Carrots","Amsterdam forcing","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.8",6.5,15,20,1000,2500,1500,3000,1,1,1,0
"Horticulture","Carrots","Little finger","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.8",6.5,15,20,1000,2500,1500,3000,1,1,1,1
"Horticulture","Carrots","Nebula F1","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.8",6.5,15,20,1000,2500,1500,3000,1,1,1,1
"Horticulture","Carrots","Touchon","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.8",6.5,15,20,1000,2500,1500,3000,0,1,1,1
"Vegetables","Lettuce","Loose leaf/Curled","LOAM","SANDY LOAM","SANDY CLAY LOAM","6",7,15,20,1000,2500,1500,3000,1,1,1,1
"Vegetables","Lettuce","Butter head","LOAM","SANDY LOAM","SANDY CLAY LOAM","6",7,15,20,1000,2500,1500,3000,1,1,1,1
"Vegetables","Baby corn","Panar","SANDY LOAM","SILTY LOAM","SANDY CLAY LOAM","5",7,21,27,700,1000,0,2400,1,0,1,NA
"Vegetables","Baby corn","Baby Asian","SANDY LOAM","SILTY LOAM","SANDY CLAY LOAM","5",7,21,27,700,1000,0,2400,0,0,1,NA
"Vegetables","Baby corn","Kalahari","SANDY LOAM","SILTY LOAM","SANDY CLAY LOAM","5",7,21,27,700,1000,0,2400,0,0,1,NA
"Vegetables","Baby corn","Silver Queen","SANDY LOAM","SILTY LOAM","SANDY CLAY LOAM","5",7,21,27,700,1000,0,2400,1,0,1,NA
"Vegetables","Baby corn","Extra Sweet","SANDY LOAM","SILTY LOAM","SANDY CLAY LOAM","5",7,21,27,700,1000,0,2400,0,0,1,NA
"Vegetables","Baby corn","Early Sun Glow","SANDY LOAM","SILTY LOAM","SANDY CLAY LOAM","5",7,21,27,700,1000,0,2400,1,1,1,NA
"Vegetables","Baby corn","Kandy Corn","SANDY LOAM","SILTY LOAM","SANDY CLAY LOAM","5",7,21,27,700,1000,0,2400,0,0,1,NA
"Vegetables","Broccolli","Rock F1","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,1,1,1,1
"Vegetables","Broccolli","Arcadia","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,1,1,1,1
"Vegetables","Broccolli","Marathon","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,1,1,1,1
"Vegetables","Broccolli","Shogun","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,0,1,1,1
"Vegetables","Broccolli","Green sprouting","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,0,1,1,1
"Vegetables","Broccolli","Dandy Early No 32. F1 hybrid","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,0,1,1,0
"Vegetables","Broccolli","Early Green F1 Hybrid","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,1,1,1,1
"Vegetables","Broccolli","Stalto F1","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,1,1,1,0
"Vegetables","Broccolli","Ritardou","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,0,1,1,0
"Vegetables","Broccolli","Heritage","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","5.5",7,16,28,800,1000,1500,3000,1,1,1,1
"Vegetables","Asparagus","Mary Washington","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","6",6.8,13,29,700,1500,1000,2500,1,1,1,0
"Vegetables","Asparagus","Dorbone","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","6",6.8,13,29,700,1500,1000,2500,0,0,1,0
"Vegetables","Asparagus","Huchels","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","6",6.8,13,29,700,1500,1000,2500,0,0,1,0
"Vegetables","Asparagus","Staudenauslese","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","6",6.8,13,29,700,1500,1000,2500,0,1,1,0
"Vegetables","Asparagus","Jersey Giant F1","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","6",6.8,13,29,700,1500,1000,2500,0,1,1,1
"Vegetables","Asparagus","Jersey King F1","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","6",6.8,13,29,700,1500,1000,2500,0,1,1,1
"Vegetables","Jerusalem Artichoke","Precociuos White","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","6",8,12,22,700,1500,0,1500,0,0,0,1
"Vegetables","Jerusalem Artichoke","Bordeaux","SANDY LOAMS","Moderately suitable soil Texture","SANDY CLAY LOAMS","6",8,12,22,700,1500,0,1500,0,0,NA,1
"Horticulture","Mushroom","Button mushroom","Sandy loam","Loam","clay loam","5.5",6.5,15,30,800,1800,0,2400,0,1,1,1
"Horticulture","Mushroom","Oyster mushrooms","Sandy loam","Loam","clay loam","5.5",6.5,15,30,800,1800,0,2400,0,0,1,0
"Horticulture","Mushroom","Shiitake mushroom","Sandy loam","Loam","clay loam","5.5",6.5,15,30,800,1800,0,2400,0,0,NA,0
"Horticulture","Mushroom","Straw mushroom","Sandy loam","Loam","clay loam","5.5",6.5,15,30,800,1800,0,2400,0,0,1,0
"Vegetables","Courgettes","Ambassador F1 hybrid","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,0,2400,1,0,1,1
"Vegetables","Courgettes","Cocozelle","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,1,0,1,1
"Vegetables","Courgettes","Dark green zucchini","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,1,0,1,1
"Vegetables","Courgettes","Little gem","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,1,0,1,1
"Vegetables","Cauliflower","Cheddar hybrid","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,0,1,1,1
"Vegetables","Cauliflower","Attribute hybrid","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,0,1,1,1
"Vegetables","Cauliflower","Depurple hybrid","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,0,1,1,1
"Vegetables","Cauliflower","Early white hybrid","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,0,1,1,1
"Vegetables","Cauliflower","Fioretto 60","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,0,1,1,1
"Vegetables","Cauliflower","Fioretto 85","Sandy loam","Loam","clay loam","5.5",7.5,17,22,700,900,500,2000,0,1,1,1
