county,subcounty,ward,lat,lon,altitude,annual_Rain,annual_Temp,ke_elev,ke_ph,LR_Rain,LR_Temp,SR_Rain,SR_Temp
NYERI,Nyeri Central Sub County,Rware Ward,-0.420849831,36.94376832,1815.586548,1005,17.11133385,1798,5.900000095,590,17.0714283,415,17.16720009
KERICHO,Belgut Sub County,Cheptororiet/seretut Ward,-0.422192391,35.19368578,1820.345337,1657,18.39599991,1824,5.579999924,1099,18.3577137,558,18.44960022
TANA RIVER,Bura Sub County,Bangale Ward,-0.422610477,38.94674357,374.7951965,414,26.08666611,374,7.230000019,139,26.01657104,275,26.18479919
EMBU,Runyenjes  Sub County,Central ward,-0.424728765,37.57327992,1500.134766,1399,19.11299896,1505,5.559999943,764,19.00285721,635,19.26720047
NYANDARUA,Kipipiri Sub County,Kipipiri Ward,-0.425405834,36.47443093,2377.084229,1014,14.03466702,2370,5.980000019,664,14.09942818,350,13.94400024
Homa Bay,Kabondo Kasipul Sub County,Kabondo East Ward,-0.425477747,34.9466693,1507.632446,1497,20.21333313,1564,5.739999771,984,20.1445713,513,20.30960083
Homa Bay,Kabondo Kasipul Sub County,Kabondo West Ward,-0.428733661,34.85236881,1439.122559,1402,20.82166672,1432,5.829999924,928,20.73771477,474,20.93919945
Homa Bay,Karachuonyo Sub County,Kibiri Ward,-0.430410209,34.555473,1192.169678,1127,22.5253334,1187,6.360000134,748,22.3920002,379,22.71199989
NYERI,Tetu Sub County,Dedan kimathi Ward,-0.431020488,36.81601026,2339.442627,1435,13.87166691,2378,5.199999809,890,13.86057186,545,13.88720036
Nakuru,Njoro  Sub County,Lare Ward,-0.431332495,36.00417326,2104.611328,814,16.07666588,2104,6.360000134,560,16.21199989,254,15.88720036
EMBU,Manyatta  Sub County,Gaturi north Ward,-0.431438496,37.51219955,1594.741821,1582,18.11499977,1657,5.369999886,921,17.98228455,661,18.30080032
KERICHO,Belgut Sub County,Kabianga Ward,-0.432731454,35.12966367,1763.555908,1633,18.68400002,1799,5.599999905,1079,18.64514351,554,18.73839951
KERICHO,Sigowet/Soin Sub County,Sigowet Ward,-0.438091763,35.06316853,1858.221436,1638,18.98133278,1829,5.559999943,1074,18.929142,564,19.05439949
NYERI,Nyeri Central Sub County,Kamakwa/mukaro Ward,-0.44215242,36.91512245,1948.69519,1195,16.06500053,1924,5.489999771,721,16.037714,474,16.10320091
NYERI,Nyeri Central Sub County,Gatitu/muruguru Ward,-0.442860671,36.99389715,1734.298096,976,17.68400002,1705,5.800000191,569,17.61371422,407,17.78240013
EMBU,Runyenjes  Sub County,Kyeni south Ward,-0.44601405,37.64985399,1299.448486,1205,20.14366722,1303,5.619999886,601,20.01942825,604,20.31760025
KIRINYAGA,Kirinyaga East Sub County,Ngariama Ward,-0.446753718,37.39853995,1616.357666,1657,18.04466629,1632,5.53000021,1010,17.9285717,647,18.207201
GARISSA,Fafi Sub County,Fafi Ward,-0.447092529,40.24109848,142.1256866,365,28.15200043,143,7.369999886,182,28.11085701,183,28.20960045
Homa Bay,Karachuonyo Sub County,Kanyaluo Ward,-0.448862096,34.62852555,1248.915161,1163,22.05666733,1250,6.269999981,781,21.95028496,382,22.20560074
KIRINYAGA,Kirinyaga East Sub County,Karumandi Ward,-0.44903635,37.35072614,1608.532104,1631,18.06466675,1627,5.570000172,1004,17.96171379,627,18.20879936
GARISSA,Garissa Sub County,Iftin Ward,-0.449777923,39.6461434,147.8811951,351,28.64733315,149,7.550000191,151,28.65485573,200,28.63680077
GARISSA,Fafi Sub County,Jarajila Ward,-0.450048842,40.79830152,113.359169,391,27.70066643,114,7.010000229,226,27.64800072,165,27.77440071
NYERI,Mathira East Sub County,Karatina town Ward,-0.450759783,37.1185546,1813.641479,1324,17.36066628,1813,5.46999979,794,17.28228569,530,17.47039986
Nyamira,Nyamira North Sub County,Bokeira Ward,-0.452603655,34.988881,1709.956299,1536,19.90766716,1702,5.510000229,1007,19.84342957,529,19.99760056
NYERI,Nyeri Central Sub County,RURING'U / Karia Ward,-0.454326757,36.95877117,1769.133179,976,17.68400002,1787,5.739999771,569,17.61371422,407,17.78240013
Homa Bay,Kasipul Sub County,Central Kasipul Ward,-0.455150338,34.70330344,1387.559326,1184,21.69666672,1380,6.059999943,792,21.59428596,392,21.84000015
Homa Bay,Mbita Sub County,Mfangano Island Ward,-0.459805918,34.00950218,1256.612427,1106,21.51566696,1329,5.480000019,667,21.39714241,439,21.68160057
Homa Bay,Kabondo Kasipul Sub County,Kokwanyo/kakelo Ward,-0.460743669,34.81687973,1429.031494,1398,20.76233292,1441,5.78000021,925,20.68971443,473,20.86400032
NYERI,Mathira East Sub County,Iriaini Ward,-0.465135444,37.15609896,1740.533691,1445,17.67533302,1773,5.429999828,888,17.56457138,557,17.83040047
Bomet,Konoin Sub County,Chepchabas Ward,-0.467629824,35.28604629,2060.633545,1684,17.53499985,2041,5.369999886,1133,17.46171379,551,17.63759995
Homa Bay,Mbita Sub County,Kasgunga Ward,-0.467893522,34.23167485,1255.392822,1142,21.69566727,1271,6.710000038,698,21.57314301,444,21.86720085
Nakuru,Kuresoi South  Sub County,Keringet Ward,-0.468697698,35.68340817,2632.453613,1250,13.47266674,2630,5.619999886,850,13.51542854,400,13.41279984
KIRINYAGA,Kirinyaga Central Sub County,Mutira Ward,-0.469876525,37.23045702,1711.821289,1529,18.00366592,1712,5.5,957,17.87999916,572,18.17679977
Nakuru,Njoro  Sub County,Kihingo Ward,-0.471132436,36.05011347,1984.374756,736,16.95299911,1984,6.369999886,498,17.07657242,238,16.77999878
Nakuru,Gilgil Sub County,Murindat Ward,-0.472015429,36.36501994,2085.605713,679,15.78100014,2092,6.130000114,448,15.8228569,231,15.72240067
NYERI,Mathira West Sub County,Kirimukuyu Ward,-0.472633825,37.07845761,1758.214966,1264,17.87400055,1747,5.5,769,17.76000023,495,18.03359985
Nyamira,Nyamira North Sub County,Magwagwa Ward,-0.472718601,35.0223962,1678.725464,1569,19.28733253,1690,5.5,1028,19.23657036,541,19.35840034
Nakuru,Kuresoi South  Sub County,Tinet Ward,-0.474387695,35.56600898,2413.318359,1408,14.6079998,2450,5.590000153,970,14.63199997,438,14.57439995
EMBU,Mbeere North  Sub County,Evurore Ward,-0.47763553,37.80023073,819.482605,694,22.7796669,792,6.619999886,329,22.6068573,365,23.02160072
Homa Bay,Kasipul Sub County,East Kamagak Ward,-0.478662183,34.77358947,1439.988892,1335,20.91233444,1449,5.760000229,884,20.83142853,451,21.02560043
NYERI,Tetu Sub County,Wamagana Ward,-0.484788178,36.91171221,1924.871582,1364,15.87833309,1931,5.400000095,844,15.82285786,520,15.95599937
EMBU,Runyenjes  Sub County,Kaagari South Ward,-0.484921722,37.59962933,1285.285645,1150,20.23800087,1291,5.739999771,582,20.11314201,568,20.41279984
Homa Bay,Kabondo Kasipul Sub County,Kojwach Ward,-0.485962624,34.85290897,1525.470825,1500,20.35266685,1528,5.650000095,989,20.2874279,511,20.44400024
GARISSA,Garissa Sub County,Waberi Ward,-0.486507317,39.77988097,211.5276337,369,28.24500084,212,7.619999886,160,28.23657227,209,28.2567997
Nakuru,Gilgil Sub County,Gilgil Ward,-0.487403785,36.32555435,2037.731689,647,16.4216671,2020,6.639999866,428,16.48799896,219,16.3288002
EMBU,Manyatta  Sub County,Gaturi south Ward,-0.488269389,37.49118775,1510.343262,1455,18.29500008,1501,5.550000191,847,18.16285706,608,18.47999954
KIRINYAGA,Kirinyaga East Sub County,Kabare Ward,-0.48931073,37.30306253,1517.686279,1480,18.45733261,1544,5.53000021,908,18.34057236,572,18.62080002
Nakuru,Gilgil Sub County,Mbaruk/eburu Ward,-0.490316188,36.21125642,1825.994751,681,17.69333267,1821,6.920000076,447,17.80114365,234,17.54240036
KERICHO,Bureti Sub County,Kisiara Ward,-0.492076671,35.11015724,1728.542847,1573,18.97299957,1710,5.579999924,1032,18.93599892,541,19.02479935
NYERI,Tetu Sub County,Aguthi-gaaki Ward,-0.492660805,37.01866549,1717.402344,1159,17.80200005,1733,5.480000019,696,17.69199944,463,17.95599937
KIRINYAGA,Kirinyaga Central Sub County,Kerugoya Ward,-0.49966516,37.28496879,1491.394043,1507,18.19666672,1532,5.5,939,18.07485771,568,18.36720085
Homa Bay,Mbita Sub County,Gembe Ward,-0.499996106,34.30672213,1162.662109,1108,22.66366577,1166,6.789999962,703,22.53257179,405,22.84720039
NYANDARUA,Kipipiri Sub County,Githioro Ward,-0.502380938,36.46213437,2375.493652,910,13.79566669,2390,6.090000153,579,13.81999969,331,13.76160049
KIRINYAGA,Kirinyaga West Sub County,Mukure Ward,-0.503235572,37.2095514,1538.236694,1421,18.82500076,1535,5.420000076,887,18.67028618,534,19.04160118
Bomet,Konoin Sub County,Boito Ward,-0.505104481,35.43878381,2339.531494,1616,15.36133385,2329,5.300000191,1111,15.3394289,505,15.3920002
Homa Bay,Kasipul Sub County,West Kamagak Ward,-0.507233595,34.73254603,1402.745483,1361,20.88100052,1397,5.789999962,897,20.80342865,464,20.98959923
EMBU,Manyatta  Sub County,Kirimari Ward,-0.507368866,37.44525284,1479.262817,1245,19.2266674,1492,5.630000114,677,19.10400009,568,19.39839935
KIRINYAGA,Kirinyaga East Sub County,Njukiine Ward,-0.507503488,37.3949478,1471.238403,1268,19.29899979,1478,5.78000021,706,19.1760006,562,19.47119904
EMBU,Manyatta  Sub County,Kithimu Ward,-0.511181079,37.54128427,1404.870483,1173,19.78933334,1398,5.639999866,615,19.66114235,558,19.96879959
Nakuru,Njoro  Sub County,Mauche Ward,-0.511970289,35.91284941,2795.072266,1138,11.54733372,2778,5.429999828,742,11.59485722,396,11.48079967
KIRINYAGA,Kirinyaga East Sub County,Baragwi Ward,-0.512151313,37.3466438,1406.461792,1251,19.43199921,1395,5.710000038,709,19.30742836,542,19.60639954
Nyamira,Nyamira North Sub County,Bomwagamo Ward,-0.514435597,34.95038365,1785.469604,1745,18.5466671,1727,5.420000076,1135,18.51142883,610,18.59600067
Homa Bay,Kasipul Sub County,South Kasipul Ward,-0.514530374,34.70786869,1352.665283,1303,21.36800003,1333,5.769999981,860,21.2851429,443,21.48399925
Nyamira,Nyamira Sub County,Nyamaiya Ward,-0.515895966,34.90457631,1779.635986,1753,18.82733345,1821,5.380000114,1138,18.78114319,615,18.8920002
KERICHO,Bureti Sub County,Chemosot Ward,-0.516196515,35.16846879,1836.608643,1607,18.1590004,1834,5.639999866,1063,18.1422863,544,18.18239975
Homa Bay,Rangwe Sub County,Kochia Ward,-0.517705482,34.53943621,1227.46228,1203,22.09266663,1240,6.380000114,778,21.97999954,425,22.25040054
NYERI,Nyeri South Sub County,Mahiga Ward,-0.520545655,36.81263779,2461.523193,1549,13.42066669,2455,5.090000153,979,13.38000011,570,13.4776001
NYERI,Mathira East Sub County,Konyu Ward,-0.522557413,37.12213207,1670.484375,1389,18.06099892,1684,5.369999886,861,17.92228508,528,18.25519943
NYANDARUA,Kinangop Sub County,Murungaru Ward,-0.523557457,36.54434928,2422.107666,1077,13.02766705,2444,6.090000153,680,13.04857159,397,12.99839973
Homa Bay,Rangwe Sub County,Kagan Ward,-0.523584764,34.60332716,1302.901367,1206,21.81333351,1298,6.5,789,21.7148571,417,21.95120049
Nyamira,Nyamira North Sub County,Ekerenyo Ward,-0.523979252,34.9996453,1860.967407,1668,18.68966675,1854,5.460000038,1090,18.65600014,578,18.73680115
NYANDARUA,Kinangop Sub County,North kinangop Ward,-0.525776371,36.61405488,2559.36499,1161,12.51566696,2556,5.610000134,732,12.52457142,429,12.50319958
Bomet,Konoin Sub County,Kimulot Ward,-0.534411384,35.25551789,1960.782959,1650,17.53133392,1984,5.519999981,1108,17.48114204,542,17.60160065
Kisii,Kitutu Chache North Sub County,Kegogi Ward,-0.535411773,34.83929632,1784.216187,1693,19.50266647,1809,5.429999828,1104,19.44057083,589,19.58959961
EMBU,Manyatta  Sub County,Mbeti north Ward,-0.536229422,37.48160378,1374.145752,1212,19.46199989,1363,5.610000134,649,19.33771515,563,19.63599968
TANA RIVER,Bura Sub County,Sala Ward,-0.536696991,39.59630773,187,369,28.41866684,191,7.519999981,157,28.41428566,212,28.42480087
KIRINYAGA,Kirinyaga West Sub County,Kiine Ward,-0.541624,37.17973283,1398.048096,1453,18.61800003,1418,5.340000153,912,18.45771408,541,18.8423996
NYERI,Nyeri South Sub County,Karima Ward,-0.541783103,36.97222253,1846.289795,1388,17.28433418,1766,5.46999979,860,17.17371368,528,17.43919945
Homa Bay,Kasipul Sub County,West Kasipul Ward,-0.542202835,34.67362521,1339.85083,1400,20.92266655,1337,5.730000019,913,20.84457207,487,21.03199959
KITUI,Mwingi North Sub County,Kyuso Ward,-0.543604639,38.19743039,867.696167,640,21.96033287,877,6.619999886,259,21.77657127,381,22.21759987
NYERI,Mukurweini Sub County,Mukurwe-ini west Ward,-0.547736876,37.01287501,1773.081177,1347,17.61000061,1752,5.489999771,825,17.47542763,522,17.79840088
Homa Bay,Suba Sub County,Kaksingiri West Ward,-0.548767882,34.15734592,1256.585815,1178,21.70033264,1165,6.159999847,711,21.59085846,467,21.85359955
NYERI,Nyeri South Sub County,Iria-ini Ward,-0.552118248,36.90080488,1897.114258,1557,16.17000008,1911,5.320000172,987,16.09371376,570,16.27680016
KIRINYAGA,Kirinyaga Central Sub County,Kanyekini Ward,-0.553964309,37.28711266,1379.564331,1197,20.00566673,1364,5.78000021,706,19.85257149,491,20.22000122
Homa Bay,Homa Bay Town Sub County,Homa Bay Arujo Ward,-0.554774385,34.45155579,1248.570679,1233,22.27499962,1240,6.570000172,782,22.16399956,451,22.43040085
Homa Bay,Mbita Sub County,Lambwe Ward,-0.556912364,34.35283081,1322.434326,1317,21.90699959,1352,6.409999847,816,21.79199982,501,22.06800079
KERICHO,Bureti Sub County,Tebesonik Ward,-0.561351024,35.07544613,1674.515625,1587,18.3409996,1749,5.550000191,1036,18.31485748,551,18.37759972
Nyamira,Nyamira North Sub County,Itibo Ward,-0.564025484,35.00595135,1903.200317,1680,17.92766571,1902,5.429999828,1098,17.89999962,582,17.96640015
Kisii,Kitutu Chache North Sub County,Monyerero Ward,-0.567680693,34.84732379,1809.682617,1832,18.6293335,1793,5.429999828,1181,18.57542801,651,18.70479965
Nakuru,Gilgil Sub County,Elementaita Ward,-0.568094709,36.10730034,2029.695435,687,16.67666626,2025,6.369999886,459,16.78800011,228,16.52079964
KERICHO,Bureti Sub County,Cheboin Ward,-0.568283866,35.1349062,1876.246704,1577,18.02499962,1880,5.769999981,1036,18.01085663,541,18.0447998
Nyamira,Nyamira Sub County,Township Ward,-0.56996303,34.93553935,2005.16626,1836,17.71566582,1986,5.449999809,1196,17.67542839,640,17.77199936
Kisii,Kitutu Chache North Sub County,Marani Ward,-0.574533567,34.77688801,1574.112305,1629,20.04933357,1616,5.510000229,1060,19.97942924,569,20.14719963
Kisii,Kitutu Chache North Sub County,Sensi Ward,-0.576430968,34.81077553,1625.248291,1763,19.50866699,1637,5.389999866,1141,19.44285774,622,19.60079956
NYERI,Mukurweini Sub County,Mukurwe-ini central Ward,-0.578239459,37.13423959,1487.834229,1391,18.85066605,1448,5.409999847,868,18.67028618,523,19.10319901
EMBU,Mbeere North  Sub County,Nthawa Ward,-0.578938516,37.62250559,1162.098999,987,20.81733322,1165,5.860000134,494,20.68971443,493,20.99600029
Homa Bay,Homa Bay Town Sub County,Homa Bay East Ward,-0.579021713,34.51229758,1273.05188,1260,21.7670002,1274,6.46999979,806,21.66571426,454,21.90880013
KITUI,Mwingi North Sub County,Ngomeni Ward,-0.586197694,38.50221671,658.5311279,559,23.82500076,654,6.75,198,23.6805706,361,24.0272007
Nyamira,Nyamira Sub County,Bogichora Ward,-0.587586816,34.91526639,1974.62439,1845,17.60666656,1942,5.389999866,1189,17.54628563,656,17.69120026
KERICHO,Bureti Sub County,Litein Ward,-0.587711628,35.16985661,1893.461182,1536,17.74433327,1912,5.570000172,1010,17.73142815,526,17.76239967
NYERI,Nyeri South Sub County,Chinga Ward,-0.587793656,36.89733901,1958.640625,1621,16.06800079,1958,5.289999962,1025,15.97542858,596,16.19759941
Bomet,Konoin Sub County,Embomos Ward,-0.589439948,35.37289171,2117.29126,1527,16.64366722,2099,5.5,1029,16.62800026,498,16.66559982
Nyamira,Borabu Sub County,Kiabonyoru Ward,-0.589847644,34.98166301,2118.086182,1784,17.37866592,2122,5.409999847,1167,17.33142853,617,17.44479942
Homa Bay,Rangwe Sub County,East Gem Ward,-0.590232757,34.6127168,1393.069092,1366,21.16799927,1424,5.78000021,879,21.08914185,487,21.27840042
Homa Bay,Homa Bay Town Sub County,Homa Bay Central Ward,-0.590864528,34.47854867,1286.965088,1301,21.74200058,1279,6.380000114,819,21.6434288,482,21.87999916
Kisii,Kitutu Chache South Sub County,Bogusero Ward,-0.591727662,34.72738476,1495.273804,1567,20.33733368,1508,5.510000229,1016,20.26399994,551,20.44000053
KIRINYAGA,Kirinyaga South Sub County,Nyangati Ward,-0.593007738,37.34471954,1242.739746,1039,20.98366547,1241,5.989999771,581,20.8942852,458,21.10879898
NYERI,Mukurweini Sub County,Rugi Ward,-0.595846442,37.11063138,1456.631592,1319,18.85199928,1484,5.429999828,819,18.64800072,500,19.13759995
Nakuru,Kuresoi South  Sub County,Kiptagich Ward,-0.596077153,35.61747328,2441.466553,1304,14.60200024,2434,5.480000019,875,14.62228584,429,14.57359982
Homa Bay,Homa Bay Town Sub County,Homa Bay West Ward,-0.597992796,34.45454403,1264.339355,1316,21.6989994,1258,6.300000191,820,21.60228539,496,21.83440018
Narok,Narok North Sub County,Olposimoru Ward,-0.598113357,35.74583125,2569.082764,1204,13.45600033,2567,5.570000172,799,13.48285675,405,13.41839981
KITUI,Mwingi North Sub County,Mumoni Ward,-0.598459625,38.01026276,1181.709229,877,20.92900085,1161,5.960000038,403,20.72914314,474,21.20879936
Muranga,Mathioya Sub County,Kamacharia Ward,-0.601961504,37.00558797,1726.281494,1398,17.82233429,1687,5.449999809,870,17.65428543,528,18.05760002
EMBU,Mbeere North  Sub County,Muminji Ward,-0.606433343,37.75389817,909.4169312,740,22.37566757,853,6.150000095,359,22.20171356,381,22.61919975
NYERI,Mukurweini Sub County,Gikondi Ward,-0.606586722,37.07317419,1510.317749,1359,18.423666,1546,5.53000021,846,18.23771477,513,18.68400002
Nyamira,Borabu Sub County,Mekenene Ward,-0.607784914,35.04834182,1822.607666,1544,18.32266617,1825,5.510000229,1001,18.29485703,543,18.36160088
KIRINYAGA,Kirinyaga West Sub County,Kariti Ward,-0.607807541,37.20042225,1264.748169,1180,20.13266754,1263,5.829999924,722,19.91771507,458,20.43359947
Nakuru,Njoro  Sub County,Mau Narok Ward,-0.607889704,35.99823645,2765.296143,1049,12.46100044,2643,5.829999924,678,12.53885746,371,12.35200024
Nyamira,Nyamira Sub County,Bonyamatuta Ward,-0.609210431,34.95134257,2020.209595,1810,17.46066666,1982,5.369999886,1176,17.40571404,634,17.53759956
Kisii,Kitutu Chache South Sub County,Bogeka Ward,-0.61404911,34.7474399,1554.713379,1567,20.33733368,1559,5.460000038,1016,20.26399994,551,20.44000053
Homa Bay,Rangwe Sub County,West Gem Ward,-0.614113473,34.57093031,1373.38916,1327,21.41633415,1360,5.920000076,850,21.32914352,477,21.53840065
KIRINYAGA,Kirinyaga North/Mwea West Sub County,Kangai Ward,-0.617156044,37.29290331,1225.364502,1059,20.90533447,1224,6.25,608,20.80971527,451,21.03919983
KERICHO,Bureti Sub County,Kapkatet Ward,-0.618087419,35.20197944,1960.926758,1536,17.74433327,1946,5.590000153,1010,17.73142815,526,17.76239967
Nakuru,Kuresoi South  Sub County,Amalo Ward,-0.621946142,35.6629752,2421.996582,1268,14.30966663,2437,5.599999905,849,14.33828545,419,14.26959991
Homa Bay,Suba Sub County,Ruma-kaksingiri East Ward,-0.623076071,34.27976797,1197.466919,1218,22.07066727,1196,6.400000095,745,21.95657158,473,22.23040009
Kisii,Bonchari  Sub County,Bomariba Ward,-0.627214077,34.69437226,1533.511475,1642,20.26566696,1562,5.53000021,1057,20.19142914,585,20.3696003
KIRINYAGA,Kirinyaga South Sub County,Murinduko Ward,-0.628692856,37.42987993,1150.728516,961,21.48799896,1153,6.440000057,523,21.36742783,438,21.65679932
NYANDARUA,Kinangop Sub County,Gathara Ward,-0.629451371,36.63481637,2824.065674,1471,10.99033356,2921,5.510000229,925,10.93942833,546,11.06159973
NYANDARUA,Kinangop Sub County,Engineer Ward,-0.629545689,36.55506985,2470.119385,1016,12.76099968,2472,6.079999924,626,12.74800014,390,12.7791996
Kisii,Kitutu Chache South Sub County,Nyakoe Ward,-0.630342541,34.75673138,1581.545532,1737,19.85766602,1548,5.510000229,1118,19.79314232,619,19.94799995
Bomet,Konoin Sub County,Mogogosiek Ward,-0.631855169,35.27602182,1946.835815,1446,17.50566673,1988,5.579999924,949,17.49142838,497,17.52560043
Nyamira,Nyamira Sub County,Bosamaro Ward,-0.632018625,34.91951655,2049.406006,1768,17.81900024,2070,5.329999924,1137,17.76628494,631,17.89279938
KERICHO,Bureti Sub County,Cheplanget Ward,-0.633921514,35.11845408,1805.481934,1448,18.38566589,1819,5.869999886,936,18.36742973,512,18.41119957
